"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"432",15,9,4,1,0,0,0,0,0,0,0,0,0,1
"433",15,10,1,0,0,0,1,0,0,1,0,1,1200,0
"434",15,10,2,0,1,0,0,1,1,0,0,0,1800,0
"435",15,10,3,0,0,0,0,0,0,0,0,1,4800,0
"436",15,10,4,1,0,0,0,0,0,0,0,0,0,1
"437",15,12,1,0,1,1,0,0,0,1,0,1,4800,0
"438",15,12,2,0,0,0,0,0,0,0,1,0,3000,0
"439",15,12,3,0,0,0,1,0,0,0,0,0,1200,0
"440",15,12,4,1,0,0,0,0,0,0,0,0,0,1
"441",16,1,1,0,1,0,1,0,0,0,0,1,3000,0
"442",16,1,2,0,0,1,0,0,0,1,0,0,4800,0
"443",16,1,3,0,0,0,0,1,0,0,1,1,1800,0
"444",16,1,4,1,0,0,0,0,0,0,0,0,0,1
"445",16,2,1,0,0,1,0,0,0,0,0,1,1200,0
"446",16,2,2,0,1,0,1,0,0,0,1,0,4800,0
"447",16,2,3,0,1,0,0,0,1,0,0,0,2400,0
"448",16,2,4,1,0,0,0,0,0,0,0,0,0,1
"449",16,3,1,0,0,0,0,0,0,1,0,0,1800,0
"450",16,3,2,0,1,0,0,1,1,0,0,1,1200,0
"451",16,3,3,0,1,1,0,0,0,0,0,0,2400,0
"452",16,3,4,1,0,0,0,0,0,0,0,0,0,1
"453",16,4,1,0,1,0,0,1,0,1,0,0,1200,0
"454",16,4,2,0,0,0,0,0,0,0,1,1,2400,0
"455",16,4,3,0,0,0,1,0,1,0,0,1,3000,0
"456",16,4,4,1,0,0,0,0,0,0,0,0,0,1
"457",16,6,1,0,1,0,0,0,0,1,0,0,1200,0
"458",16,6,2,0,0,1,0,0,1,0,0,1,3000,0
"459",16,6,3,0,0,0,0,1,0,0,1,1,2400,0
"460",16,6,4,1,0,0,0,0,0,0,0,0,0,1
"461",16,7,1,0,1,0,0,0,0,0,1,1,1200,0
"462",16,7,2,0,0,0,1,0,1,0,0,0,4800,0
"463",16,7,3,0,1,1,0,0,0,0,0,1,1800,0
"464",16,7,4,1,0,0,0,0,0,0,0,0,0,1
"465",16,8,1,0,1,0,0,1,0,0,0,1,4800,0
"466",16,8,2,0,0,1,0,0,1,0,0,0,1800,0
"467",16,8,3,0,0,0,1,0,0,1,0,0,2400,0
"468",16,8,4,1,0,0,0,0,0,0,0,0,0,1
"469",16,9,1,0,1,0,0,0,1,0,0,1,4800,0
"470",16,9,2,0,0,0,1,0,0,0,0,1,1800,0
"471",16,9,3,0,0,0,0,1,0,0,1,0,3000,0
"472",16,9,4,1,0,0,0,0,0,0,0,0,0,1
"473",16,10,1,0,1,1,0,0,0,1,0,0,3000,0
"474",16,10,2,0,1,0,1,0,0,0,1,0,1200,0
"475",16,10,3,0,0,0,0,0,0,0,0,1,2400,0
"476",16,10,4,1,0,0,0,0,0,0,0,0,0,1
"477",16,11,1,0,0,1,0,0,1,0,0,0,1200,0
"478",16,11,2,0,1,0,0,1,0,1,0,1,2400,0
"479",16,11,3,0,1,0,1,0,0,0,0,0,3000,0
"480",16,11,4,1,0,0,0,0,0,0,0,0,0,1
"481",17,1,1,1,1,1,0,0,0,0,1,1,4800,0
"482",17,1,2,0,0,0,0,0,0,1,0,0,1800,0
"483",17,1,3,0,1,0,1,0,1,0,0,1,2400,0
"484",17,1,4,0,0,0,0,0,0,0,0,0,0,1
"485",17,3,1,0,0,0,1,0,0,0,1,0,4800,0
"486",17,3,2,0,0,0,0,1,1,0,0,1,3000,0
"487",17,3,3,1,1,0,0,0,0,0,0,0,1200,0
"488",17,3,4,0,0,0,0,0,0,0,0,0,0,1
"489",17,4,1,0,0,0,0,1,1,0,0,0,1200,0
"490",17,4,2,1,1,0,0,0,0,0,0,1,1800,0
"491",17,4,3,0,1,1,0,0,0,1,0,1,3000,0
"492",17,4,4,0,0,0,0,0,0,0,0,0,0,1
"493",17,5,1,0,0,0,1,0,0,0,0,1,1200,0
"494",17,5,2,0,0,0,0,1,0,1,0,1,4800,0
"495",17,5,3,1,1,0,0,0,0,0,1,0,2400,0
"496",17,5,4,0,0,0,0,0,0,0,0,0,0,1
"497",17,6,1,1,0,0,0,0,0,0,1,1,3000,0
"498",17,6,2,0,1,1,0,0,1,0,0,0,4800,0
"499",17,6,3,0,1,0,1,0,0,0,0,0,2400,0
"500",17,6,4,0,0,0,0,0,0,0,0,0,0,1
"501",17,7,1,1,1,1,0,0,1,0,0,1,2400,0
"502",17,7,2,0,0,0,0,0,0,0,0,0,4800,0
"503",17,7,3,0,0,0,0,1,0,1,0,0,1800,0
"504",17,7,4,0,0,0,0,0,0,0,0,0,0,1
"505",17,8,1,1,1,0,0,1,0,0,1,1,1200,0
"506",17,8,2,0,0,0,1,0,1,0,0,0,3000,0
"507",17,8,3,0,1,1,0,0,0,1,0,1,1800,0
"508",17,8,4,0,0,0,0,0,0,0,0,0,0,1
"509",17,9,1,0,0,0,1,0,0,1,0,1,2400,0
"510",17,9,2,0,1,0,0,1,0,0,1,0,4800,0
"511",17,9,3,1,0,1,0,0,0,0,0,0,1800,0
"512",17,9,4,0,0,0,0,0,0,0,0,0,0,1
"513",17,10,1,0,0,1,0,0,0,0,1,0,1200,0
"514",17,10,2,1,1,0,0,0,1,0,0,1,3000,0
"515",17,10,3,0,1,0,0,1,0,0,0,1,4800,0
"516",17,10,4,0,0,0,0,0,0,0,0,0,0,1
"517",17,11,1,0,1,1,0,0,0,0,0,0,2400,0
"518",17,11,2,1,0,0,0,0,1,0,0,1,1800,0
"519",17,11,3,0,1,0,1,0,0,1,0,0,3000,0
"520",17,11,4,0,0,0,0,0,0,0,0,0,0,1
"521",19,1,1,0,0,0,0,1,0,0,1,1,3000,0
"522",19,1,2,0,1,1,0,0,0,0,0,0,4800,0
"523",19,1,3,0,1,0,1,0,1,0,0,1,1800,0
"524",19,1,4,1,0,0,0,0,0,0,0,0,0,1
"525",19,3,1,0,1,0,0,1,1,0,0,0,1200,0
"526",19,3,2,0,0,0,0,0,0,0,1,1,2400,0
"527",19,3,3,0,1,0,1,0,0,1,0,0,3000,0
"528",19,3,4,1,0,0,0,0,0,0,0,0,0,1
"529",19,4,1,0,0,0,0,0,0,0,0,1,4800,0
"530",19,4,2,0,0,0,1,0,0,0,1,1,1800,0
"531",19,4,3,0,1,1,0,0,0,1,0,0,2400,0
"532",19,4,4,1,0,0,0,0,0,0,0,0,0,1
"533",19,5,1,0,1,0,0,0,0,0,0,1,3000,0
"534",19,5,2,0,0,0,0,1,0,0,1,0,1800,0
"535",19,5,3,1,0,1,0,0,1,0,0,1,1200,0
"536",19,5,4,0,0,0,0,0,0,0,0,0,0,1
"537",19,7,1,0,0,0,0,0,1,0,0,0,4800,0
"538",19,7,2,0,0,0,1,0,0,0,0,0,3000,0
"539",19,7,3,0,1,0,0,1,0,1,0,1,1200,0
"540",19,7,4,1,0,0,0,0,0,0,0,0,0,1
"541",19,8,1,0,1,0,1,0,0,0,1,1,2400,0
"542",19,8,2,1,1,1,0,0,0,0,0,1,1200,0
"543",19,8,3,0,0,0,0,1,0,1,0,0,1800,0
"544",19,8,4,0,0,0,0,0,0,0,0,0,0,1
"545",19,9,1,0,0,1,0,0,0,0,1,0,4800,0
"546",19,9,2,0,0,0,1,0,0,1,0,1,3000,0
"547",19,9,3,0,1,0,0,1,0,0,0,0,2400,0
"548",19,9,4,1,0,0,0,0,0,0,0,0,0,1
"549",19,10,1,0,1,0,0,1,0,0,1,1,4800,0
"550",19,10,2,0,1,0,0,0,1,0,0,1,3000,0
"551",19,10,3,0,0,1,0,0,0,0,0,0,1800,0
"552",19,10,4,1,0,0,0,0,0,0,0,0,0,1
"553",19,11,1,0,1,0,1,0,1,0,0,1,1200,0
"554",19,11,2,0,0,0,0,0,0,1,0,0,2400,0
"555",19,11,3,0,0,0,0,1,0,0,0,1,3000,0
"556",19,11,4,1,0,0,0,0,0,0,0,0,0,1
"557",19,12,1,0,1,1,0,0,1,0,0,0,4800,0
"558",19,12,2,0,1,0,0,0,0,0,1,0,1200,0
"559",19,12,3,0,0,0,1,0,0,1,0,1,1800,0
"560",19,12,4,1,0,0,0,0,0,0,0,0,0,1
"561",20,1,1,0,0,0,1,0,1,0,0,0,2400,0
"562",20,1,2,0,1,1,0,0,0,1,0,1,1800,0
"563",20,1,3,0,0,0,0,1,0,0,0,0,1200,0
"564",20,1,4,1,0,0,0,0,0,0,0,0,0,1
"565",20,2,1,0,1,0,1,0,0,0,0,1,4800,0
"566",20,2,2,0,1,0,0,0,0,0,1,1,2400,0
"567",20,2,3,0,0,0,0,1,1,0,0,0,3000,0
"568",20,2,4,1,0,0,0,0,0,0,0,0,0,1
"569",20,4,1,0,1,1,0,0,0,0,1,0,2400,0
"570",20,4,2,0,0,0,0,1,0,1,0,1,4800,0
"571",20,4,3,0,0,0,0,0,1,0,0,1,1800,0
"572",20,4,4,1,0,0,0,0,0,0,0,0,0,1
"573",20,5,1,0,0,0,1,0,0,0,1,0,4800,0
"574",20,5,2,0,1,0,0,1,1,0,0,1,2400,0
"575",20,5,3,0,0,0,0,0,0,1,0,0,1200,0
"576",20,5,4,1,0,0,0,0,0,0,0,0,0,1
"577",20,6,1,0,1,1,0,0,0,0,0,1,3000,0
"578",20,6,2,0,0,0,1,0,1,0,0,0,4800,0
"579",20,6,3,0,1,0,0,1,0,0,1,1,1800,0
"580",20,6,4,1,0,0,0,0,0,0,0,0,0,1
"581",20,7,1,0,1,0,0,1,1,0,0,0,1200,0
"582",20,7,2,0,0,0,0,0,0,0,0,1,2400,0
"583",20,7,3,0,1,1,0,0,0,1,0,0,3000,0
"584",20,7,4,1,0,0,0,0,0,0,0,0,0,1
"585",20,8,1,0,0,1,0,0,0,1,0,1,2400,0
"586",20,8,2,0,1,0,0,0,0,0,0,0,1800,0
"587",20,8,3,0,0,0,1,0,0,0,1,1,3000,0
"588",20,8,4,1,0,0,0,0,0,0,0,0,0,1
"589",20,10,1,0,1,1,0,0,0,0,0,1,1200,0
"590",20,10,2,0,0,0,0,0,0,0,1,0,3000,0
"591",20,10,3,0,1,0,1,0,1,0,0,1,1800,0
"592",20,10,4,1,0,0,0,0,0,0,0,0,0,1
"593",20,11,1,0,1,0,0,1,0,1,0,0,4800,0
"594",20,11,2,0,0,0,1,0,1,0,0,1,1200,0
"595",20,11,3,0,0,1,0,0,0,0,1,1,1800,0
"596",20,11,4,1,0,0,0,0,0,0,0,0,0,1
"597",20,12,1,0,1,0,0,0,1,0,0,0,4800,0
"598",20,12,2,0,1,0,1,0,0,0,0,0,2400,0
"599",20,12,3,0,0,0,0,1,0,1,0,1,3000,0
"600",20,12,4,1,0,0,0,0,0,0,0,0,0,1
"601",22,1,1,0,1,0,0,1,0,0,1,0,4800,0
"602",22,1,2,0,1,0,1,0,0,0,0,1,1800,0
"603",22,1,3,0,0,1,0,0,1,0,0,1,3000,0
"604",22,1,4,1,0,0,0,0,0,0,0,0,0,1
"605",22,2,1,0,1,0,0,1,1,0,0,1,3000,0
"606",22,2,2,0,0,1,0,0,0,0,1,0,1800,0
"607",22,2,3,0,0,0,0,0,0,1,0,0,2400,0
"608",22,2,4,1,0,0,0,0,0,0,0,0,0,1
"609",22,3,1,0,0,0,0,0,0,0,0,1,4800,0
"610",22,3,2,0,1,1,0,0,0,0,1,1,2400,0
"611",22,3,3,0,1,0,1,0,0,1,0,0,1200,0
"612",22,3,4,1,0,0,0,0,0,0,0,0,0,1
"613",22,4,1,0,0,0,0,0,1,0,0,0,1200,0
"614",22,4,2,0,0,0,1,0,0,0,0,0,2400,0
"615",22,4,3,0,1,0,0,1,0,1,0,1,3000,0
"616",22,4,4,1,0,0,0,0,0,0,0,0,0,1
"617",22,5,1,0,0,0,1,0,0,0,1,1,1800,0
"618",22,5,2,0,1,1,0,0,0,0,0,0,1200,0
"619",22,5,3,0,1,0,0,0,1,0,0,0,4800,0
"620",22,5,4,1,0,0,0,0,0,0,0,0,0,1
"621",22,6,1,0,1,0,1,0,0,0,1,0,3000,0
"622",22,6,2,0,0,0,0,1,0,1,0,1,4800,0
"623",22,6,3,0,0,1,0,0,1,0,0,1,1800,0
"624",22,6,4,1,0,0,0,0,0,0,0,0,0,1
"625",22,7,1,0,0,0,0,1,0,1,0,0,3000,0
"626",22,7,2,0,0,0,1,0,0,0,1,1,4800,0
"627",22,7,3,0,1,0,0,0,0,0,0,1,2400,0
"628",22,7,4,1,0,0,0,0,0,0,0,0,0,1
"629",22,8,1,0,1,1,0,0,1,0,0,0,2400,0
"630",22,8,2,0,0,0,0,1,0,0,0,1,1200,0
"631",22,8,3,0,1,0,0,0,0,1,0,0,1800,0
"632",22,8,4,1,0,0,0,0,0,0,0,0,0,1
"633",22,9,1,0,1,0,1,0,0,1,0,1,2400,0
"634",22,9,2,0,0,0,0,1,0,0,1,0,4800,0
"635",22,9,3,0,0,0,0,0,1,0,0,1,1200,0
"636",22,9,4,1,0,0,0,0,0,0,0,0,0,1
"637",22,11,1,0,1,0,0,0,0,0,0,1,1800,0
"638",22,11,2,0,0,0,0,1,0,0,1,0,2400,0
"639",22,11,3,0,0,1,0,0,0,1,0,0,3000,0
"640",22,11,4,1,0,0,0,0,0,0,0,0,0,1
"641",23,1,1,0,1,0,0,1,0,0,0,1,3000,0
"642",23,1,2,0,1,0,1,0,1,0,0,0,4800,0
"643",23,1,3,0,0,1,0,0,0,0,1,1,1200,0
"644",23,1,4,1,0,0,0,0,0,0,0,0,0,1
"645",23,2,1,0,0,0,0,1,1,0,0,0,1800,0
"646",23,2,2,0,0,0,0,0,0,1,0,0,4800,0
"647",23,2,3,0,1,0,1,0,0,0,1,1,2400,0
"648",23,2,4,1,0,0,0,0,0,0,0,0,0,1
"649",23,4,1,0,1,0,0,1,0,1,0,0,1200,0
"650",23,4,2,0,1,0,0,0,0,0,1,0,3000,0
"651",23,4,3,0,0,1,0,0,0,0,0,1,2400,0
"652",23,4,4,1,0,0,0,0,0,0,0,0,0,1
"653",23,5,1,0,1,0,0,1,0,0,0,1,4800,0
"654",23,5,2,0,0,0,0,0,0,0,1,0,2400,0
"655",23,5,3,0,1,0,1,0,1,0,0,0,1200,0
"656",23,5,4,1,0,0,0,0,0,0,0,0,0,1
"657",23,6,1,0,0,1,0,0,0,1,0,1,1800,0
"658",23,6,2,0,0,0,0,0,0,0,1,1,3000,0
"659",23,6,3,0,1,0,1,0,0,0,0,0,4800,0
"660",23,6,4,1,0,0,0,0,0,0,0,0,0,1
"661",23,7,1,0,1,1,0,0,1,0,0,1,3000,0
"662",23,7,2,0,0,0,0,1,0,1,0,0,2400,0
"663",23,7,3,0,0,0,0,0,0,0,0,0,1200,0
"664",23,7,4,1,0,0,0,0,0,0,0,0,0,1
"665",23,8,1,0,1,0,1,0,0,1,0,1,1800,0
"666",23,8,2,0,0,1,0,0,1,0,0,0,4800,0
"667",23,8,3,0,1,0,0,1,0,0,1,1,2400,0
"668",23,8,4,1,0,0,0,0,0,0,0,0,0,1
"669",23,10,1,0,0,1,0,0,0,0,1,1,1200,0
"670",23,10,2,0,1,0,0,0,1,0,0,0,1800,0
"671",23,10,3,0,1,0,0,1,0,0,0,0,3000,0
"672",23,10,4,1,0,0,0,0,0,0,0,0,0,1
"673",23,11,1,0,1,0,0,1,0,0,0,1,2400,0
"674",23,11,2,0,0,0,0,0,0,0,1,0,4800,0
"675",23,11,3,0,0,0,1,0,0,1,0,0,3000,0
"676",23,11,4,1,0,0,0,0,0,0,0,0,0,1
"677",23,12,1,0,0,0,0,1,1,0,0,0,1200,0
"678",23,12,2,0,1,1,0,0,0,1,0,1,3000,0
"679",23,12,3,0,1,0,1,0,0,0,0,1,4800,0
"680",23,12,4,1,0,0,0,0,0,0,0,0,0,1
"681",24,1,1,0,0,0,0,1,0,0,0,1,1800,0
"682",24,1,2,0,1,0,0,0,0,1,0,0,2400,0
"683",24,1,3,1,1,1,0,0,1,0,0,0,1200,0
"684",24,1,4,0,0,0,0,0,0,0,0,0,0,1
"685",24,2,1,1,0,0,1,0,0,0,1,1,2400,0
"686",24,2,2,0,0,0,0,0,1,0,0,1,3000,0
"687",24,2,3,0,1,1,0,0,0,0,0,0,4800,0
"688",24,2,4,0,0,0,0,0,0,0,0,0,0,1
"689",24,3,1,1,1,0,0,1,0,0,1,1,1800,0
"690",24,3,2,0,0,0,1,0,0,1,0,0,3000,0
"691",24,3,3,0,0,1,0,0,0,0,0,0,2400,0
"692",24,3,4,0,0,0,0,0,0,0,0,0,0,1
"693",24,4,1,0,1,0,0,0,0,1,0,1,1800,0
"694",24,4,2,0,0,0,0,1,0,0,1,0,4800,0
"695",24,4,3,0,1,0,1,0,1,0,0,1,1200,0
"696",24,4,4,1,0,0,0,0,0,0,0,0,0,1
"697",24,5,1,0,0,0,0,0,0,0,0,1,1200,0
"698",24,5,2,0,1,0,1,0,0,0,1,0,3000,0
"699",24,5,3,0,0,1,0,0,0,1,0,1,4800,0
"700",24,5,4,1,0,0,0,0,0,0,0,0,0,1
"701",24,6,1,0,1,0,0,1,1,0,0,0,2400,0
"702",24,6,2,0,1,0,0,0,0,0,1,0,3000,0
"703",24,6,3,0,0,0,1,0,0,0,0,1,1800,0
"704",24,6,4,1,0,0,0,0,0,0,0,0,0,1
"705",24,8,1,0,0,0,0,1,1,0,0,1,4800,0
"706",24,8,2,0,0,0,0,0,0,0,1,1,2400,0
"707",24,8,3,0,1,1,0,0,0,1,0,0,1800,0
"708",24,8,4,1,0,0,0,0,0,0,0,0,0,1
"709",24,10,1,0,0,1,0,0,0,1,0,0,1200,0
"710",24,10,2,0,1,0,1,0,0,0,1,1,4800,0
"711",24,10,3,0,0,0,0,0,0,0,0,0,1800,0
"712",24,10,4,1,0,0,0,0,0,0,0,0,0,1
"713",24,11,1,0,0,0,1,0,0,0,1,0,1800,0
"714",24,11,2,0,1,0,0,0,1,0,0,0,2400,0
"715",24,11,3,0,0,0,0,1,0,0,0,1,3000,0
"716",24,11,4,1,0,0,0,0,0,0,0,0,0,1
"717",24,12,1,0,0,1,0,0,0,0,0,0,2400,0
"718",24,12,2,0,1,0,0,0,0,1,0,1,4800,0
"719",24,12,3,0,1,0,0,1,1,0,0,1,1200,0
"720",24,12,4,1,0,0,0,0,0,0,0,0,0,1
"721",26,1,1,0,1,1,0,0,0,1,0,1,2400,0
"722",26,1,2,0,0,0,1,0,0,0,1,1,1200,0
"723",26,1,3,0,0,0,0,0,1,0,0,0,3000,0
"724",26,1,4,1,0,0,0,0,0,0,0,0,0,1
"725",26,3,1,0,1,1,0,0,1,0,0,0,1200,0
"726",26,3,2,0,0,0,0,1,0,1,0,0,2400,0
"727",26,3,3,0,1,0,0,0,0,0,0,1,4800,0
"728",26,3,4,1,0,0,0,0,0,0,0,0,0,1
"729",26,4,1,0,1,0,1,0,0,1,0,0,4800,0
"730",26,4,2,0,0,0,0,0,0,0,0,1,2400,0
"731",26,4,3,0,0,0,0,1,0,0,1,1,1800,0
"732",26,4,4,1,0,0,0,0,0,0,0,0,0,1
"733",26,5,1,0,1,1,0,0,0,1,0,1,1800,0
"734",26,5,2,0,1,0,0,1,1,0,0,1,3000,0
"735",26,5,3,0,0,0,0,0,0,0,1,0,1200,0
"736",26,5,4,1,0,0,0,0,0,0,0,0,0,1
"737",26,6,1,0,0,0,0,0,0,1,0,0,3000,0
"738",26,6,2,0,0,0,1,0,0,0,0,0,1800,0
"739",26,6,3,0,1,1,0,0,0,0,1,1,2400,0
"740",26,6,4,1,0,0,0,0,0,0,0,0,0,1
"741",26,7,1,0,0,0,0,1,1,0,0,0,4800,0
"742",26,7,2,0,1,0,0,0,0,1,0,0,1800,0
"743",26,7,3,0,1,0,1,0,0,0,0,1,1200,0
"744",26,7,4,1,0,0,0,0,0,0,0,0,0,1
"745",26,8,1,0,0,1,0,0,1,0,0,1,2400,0
"746",26,8,2,0,1,0,0,1,0,0,0,0,3000,0
"747",26,8,3,0,0,0,1,0,0,0,1,1,4800,0
"748",26,8,4,1,0,0,0,0,0,0,0,0,0,1
"749",26,9,1,0,1,0,0,0,0,0,1,1,4800,0
"750",26,9,2,0,0,1,0,0,0,0,0,1,3000,0
"751",26,9,3,0,1,0,1,0,1,0,0,0,1200,0
"752",26,9,4,1,0,0,0,0,0,0,0,0,0,1
"753",26,10,1,0,0,1,0,0,0,0,1,0,1200,0
"754",26,10,2,0,0,0,0,1,0,1,0,0,2400,0
"755",26,10,3,0,1,0,0,0,0,0,0,1,1800,0
"756",26,10,4,1,0,0,0,0,0,0,0,0,0,1
"757",26,11,1,0,1,0,0,1,1,0,0,0,1800,0
"758",26,11,2,0,0,0,1,0,0,1,0,1,3000,0
"759",26,11,3,0,0,0,0,0,0,0,0,1,1200,0
"760",26,11,4,1,0,0,0,0,0,0,0,0,0,1
"761",28,1,1,0,1,0,1,0,1,0,0,1,4800,0
"762",28,1,2,0,0,0,0,0,0,0,1,0,2400,0
"763",28,1,3,0,0,1,0,0,0,1,0,0,3000,0
"764",28,1,4,1,0,0,0,0,0,0,0,0,0,1
"765",28,2,1,0,1,0,0,1,0,0,0,1,2400,0
"766",28,2,2,0,1,0,1,0,0,0,1,1,3000,0
"767",28,2,3,0,0,0,0,0,1,0,0,0,4800,0
"768",28,2,4,1,0,0,0,0,0,0,0,0,0,1
"769",28,4,1,0,1,1,0,0,0,0,0,1,1200,0
"770",28,4,2,0,0,0,0,1,0,0,1,0,4800,0
"771",28,4,3,0,0,0,1,0,0,1,0,0,1800,0
"772",28,4,4,1,0,0,0,0,0,0,0,0,0,1
"773",28,5,1,0,0,0,0,0,0,0,0,1,3000,0
"774",28,5,2,0,1,1,0,0,0,1,0,0,2400,0
"775",28,5,3,0,1,0,0,1,0,0,1,0,1800,0
"776",28,5,4,1,0,0,0,0,0,0,0,0,0,1
"777",28,6,1,0,1,0,0,0,0,1,0,0,3000,0
"778",28,6,2,0,0,0,0,1,0,0,1,1,1200,0
"779",28,6,3,0,0,0,1,0,1,0,0,1,4800,0
"780",28,6,4,1,0,0,0,0,0,0,0,0,0,1
"781",28,7,1,0,0,0,1,0,0,0,0,0,2400,0
"782",28,7,2,0,1,1,0,0,1,0,0,1,3000,0
"783",28,7,3,0,0,0,0,0,0,1,0,1,1800,0
"784",28,7,4,1,0,0,0,0,0,0,0,0,0,1
"785",28,8,1,0,1,0,1,0,0,0,1,0,3000,0
"786",28,8,2,0,0,1,0,0,0,0,0,1,1200,0
"787",28,8,3,0,1,0,0,1,1,0,0,0,4800,0
"788",28,8,4,1,0,0,0,0,0,0,0,0,0,1
"789",28,9,1,0,1,0,1,0,0,1,0,1,4800,0
"790",28,9,2,0,1,0,0,0,0,0,0,0,1200,0
"791",28,9,3,0,0,1,0,0,1,0,0,0,2400,0
"792",28,9,4,1,0,0,0,0,0,0,0,0,0,1
"793",28,10,1,0,0,0,0,1,0,0,1,1,1800,0
"794",28,10,2,0,1,0,0,0,1,0,0,0,1200,0
"795",28,10,3,0,0,0,1,0,0,0,0,1,3000,0
"796",28,10,4,1,0,0,0,0,0,0,0,0,0,1
"797",28,11,1,0,1,0,0,0,1,0,0,1,1800,0
"798",28,11,2,0,1,0,0,1,0,0,1,1,2400,0
"799",28,11,3,0,0,1,0,0,0,1,0,0,4800,0
"800",28,11,4,1,0,0,0,0,0,0,0,0,0,1
"801",29,1,1,0,1,0,1,0,0,1,0,1,1800,0
"802",29,1,2,0,0,0,0,0,0,0,0,0,2400,0
"803",29,1,3,0,0,0,0,1,1,0,0,1,1200,0
"804",29,1,4,1,0,0,0,0,0,0,0,0,0,1
"805",29,2,1,0,1,1,0,0,0,0,1,0,1800,0
"806",29,2,2,0,1,0,0,1,0,0,0,0,4800,0
"807",29,2,3,0,0,0,0,0,0,1,0,1,2400,0
"808",29,2,4,1,0,0,0,0,0,0,0,0,0,1
"809",29,3,1,0,1,0,1,0,1,0,0,0,1200,0
"810",29,3,2,0,0,1,0,0,0,0,1,1,3000,0
"811",29,3,3,0,1,0,0,1,0,1,0,1,2400,0
"812",29,3,4,1,0,0,0,0,0,0,0,0,0,1
"813",29,4,1,0,1,1,0,0,1,0,0,1,3000,0
"814",29,4,2,0,0,0,1,0,0,0,0,0,4800,0
"815",29,4,3,0,0,0,0,0,0,0,1,0,1800,0
"816",29,4,4,1,0,0,0,0,0,0,0,0,0,1
"817",29,6,1,0,0,0,1,0,0,0,0,1,1800,0
"818",29,6,2,0,0,0,0,0,1,0,0,1,4800,0
"819",29,6,3,0,1,1,0,0,0,0,1,0,2400,0
"820",29,6,4,1,0,0,0,0,0,0,0,0,0,1
"821",29,7,1,0,1,0,0,1,0,0,0,0,3000,0
"822",29,7,2,0,0,1,0,0,1,0,0,0,2400,0
"823",29,7,3,0,0,0,1,0,0,1,0,1,1200,0
"824",29,7,4,1,0,0,0,0,0,0,0,0,0,1
"825",29,8,1,0,1,0,0,1,0,0,0,1,1800,0
"826",29,8,2,0,1,0,1,0,0,1,0,1,2400,0
"827",29,8,3,0,0,0,0,0,0,0,1,0,3000,0
"828",29,8,4,1,0,0,0,0,0,0,0,0,0,1
"829",29,9,1,0,0,0,0,1,1,0,0,0,1200,0
"830",29,9,2,0,0,1,0,0,0,0,1,1,4800,0
"831",29,9,3,0,1,0,0,0,0,1,0,0,1800,0
"832",29,9,4,1,0,0,0,0,0,0,0,0,0,1
"833",29,10,1,0,0,0,0,1,0,1,0,0,4800,0
"834",29,10,2,0,1,0,0,0,0,0,1,1,1200,0
"835",29,10,3,0,1,0,1,0,0,0,0,1,3000,0
"836",29,10,4,1,0,0,0,0,0,0,0,0,0,1
"837",29,11,1,0,0,1,0,0,0,0,0,1,2400,0
"838",29,11,2,0,1,0,0,1,0,1,0,1,3000,0
"839",29,11,3,0,1,0,1,0,1,0,0,0,1800,0
"840",29,11,4,1,0,0,0,0,0,0,0,0,0,1
"841",30,1,1,0,1,0,0,0,0,0,0,0,1200,0
"842",30,1,2,0,0,0,0,1,1,0,0,1,2400,0
"843",30,1,3,0,1,0,1,0,0,0,1,0,4800,0
"844",30,1,4,1,0,0,0,0,0,0,0,0,0,1
"845",30,2,1,0,0,1,0,0,0,1,0,1,1800,0
"846",30,2,2,0,1,0,1,0,1,0,0,0,3000,0
"847",30,2,3,0,0,0,0,1,0,0,1,1,1200,0
"848",30,2,4,1,0,0,0,0,0,0,0,0,0,1
"849",30,3,1,0,1,1,0,0,0,0,0,1,1200,0
"850",30,3,2,0,0,0,0,0,0,1,0,0,3000,0
"851",30,3,3,0,1,0,1,0,0,0,1,1,2400,0
"852",30,3,4,1,0,0,0,0,0,0,0,0,0,1
"853",30,4,1,0,1,0,0,0,1,0,0,1,1800,0
"854",30,4,2,0,0,0,0,1,0,0,0,0,4800,0
"855",30,4,3,0,0,1,0,0,0,1,0,0,1200,0
"856",30,4,4,1,0,0,0,0,0,0,0,0,0,1
"857",30,5,1,0,1,1,0,0,0,1,0,0,4800,0
"858",30,5,2,0,1,0,0,0,0,0,0,0,2400,0
"859",30,5,3,0,0,0,1,0,1,0,0,1,3000,0
"860",30,5,4,1,0,0,0,0,0,0,0,0,0,1
"861",30,6,1,0,0,0,0,0,0,0,0,1,4800,0
"862",30,6,2,0,0,0,0,1,0,0,1,1,1800,0
"863",30,6,3,0,1,1,0,0,1,0,0,0,2400,0
"864",30,6,4,1,0,0,0,0,0,0,0,0,0,1
"865",30,7,1,0,0,0,1,0,0,0,1,0,1800,0
"866",30,7,2,0,1,0,0,1,0,1,0,1,1200,0
"867",30,7,3,0,0,1,0,0,1,0,0,1,3000,0
"868",30,7,4,1,0,0,0,0,0,0,0,0,0,1
"869",30,8,1,0,0,0,0,0,0,1,0,1,2400,0
"870",30,8,2,0,1,0,0,1,0,0,1,0,3000,0
